id,realSum
40157,273.85254
40158,122.08894
40159,365.2627
40160,554.33685
40161,708.4499
40162,234.68582
40163,132.88353
40164,210.81523
40165,178.43228
40166,281.33575
40167,819.5781
40168,286.52182
40169,367.99982
40170,229.0055
40171,212.44252
40172,475.77112
40173,213.31163
40174,160.20216
40175,127.862206
40176,200.86652
40177,1489.8159
40178,240.66527
40179,177.23196
40180,112.93565
40181,136.58817
40182,232.90477
40183,153.33675
40184,328.06305
40185,156.77736
40186,171.73032
40187,275.73035
40188,175.77591
40189,141.47052
40190,105.33267
40191,221.92694
40192,177.65358
40193,164.85114
40194,486.19965
40195,140.65721
40196,221.47797
40197,101.809555
40198,117.75159
40199,494.0881
40200,489.651
40201,110.901276
40202,99.79523
40203,203.70549
40204,321.91498
40205,341.09003
40206,297.8196
40207,197.7581
40208,196.51683
40209,305.98898
40210,471.34003
40211,158.1966
40212,322.16544
40213,205.59561
40214,122.98113
40215,235.94765
40216,120.64117
40217,266.13617
40218,270.51096
40219,622.161
40220,259.55978
40221,235.35782
40222,209.08641
40223,154.52972
40224,214.9957
40225,270.015
40226,132.12427
40227,264.86197
40228,216.07126
40229,259.742
40230,712.8065
40231,151.12108
40232,535.1366
40233,228.16736
40234,522.8956
40235,111.3797
40236,164.27806
40237,198.18999
40238,397.00934
40239,225.43527
40240,141.88907
40241,194.61694
40242,1124.5491
40243,184.82437
40244,262.8689
40245,605.943
40246,206.22755
40247,128.01013
40248,283.85138
40249,376.45618
40250,448.9421
40251,338.75854
40252,560.9087
40253,207.44444
40254,159.99391
40255,116.612076
40256,280.764
40257,281.941
40258,117.2915
40259,188.4532
40260,492.26755
40261,149.95815
40262,92.46283
40263,136.9108
40264,136.4137
40265,231.65027
40266,115.1033
40267,183.48434
40268,302.8197
40269,237.31714
40270,223.00905
40271,172.56015
40272,102.91431
40273,295.36737
40274,153.03943
40275,513.22504
40276,120.47962
40277,566.63
40278,180.32243
40279,148.65987
40280,109.12182
40281,301.4614
40282,436.42905
40283,307.6991
40284,158.58498
40285,302.36096
40286,287.5852
40287,459.56387
40288,587.28613
40289,336.2428
40290,527.3151
40291,549.2682
40292,224.21513
40293,185.5563
40294,136.51189
40295,176.98338
40296,490.42462
40297,91.732666
40298,213.70747
40299,194.60835
40300,129.1281
40301,151.78107
40302,495.86945
40303,321.7812
40304,123.01436
40305,489.96414
40306,228.42407
40307,461.4443
40308,293.63748
40309,191.75984
40310,138.38504
40311,195.16777
40312,128.32086
40313,294.18747
40314,129.57108
40315,179.61862
40316,180.81558
40317,197.57063
40318,283.84457
40319,421.66577
40320,133.46754
40321,142.35266
40322,166.03018
40323,117.07695
40324,117.81582
40325,437.29153
40326,238.89589
40327,707.87463
40328,167.93898
40329,359.87158
40330,557.8345
40331,201.51498
40332,512.4043
40333,192.12555
40334,144.79543
40335,130.6524
40336,176.35985
40337,272.66446
40338,142.53638
40339,171.39212
40340,200.83302
40341,83.10496
40342,297.46188
40343,145.78268
40344,637.7467
40345,578.06177
40346,111.92395
40347,157.76736
40348,147.33908
40349,192.11725
40350,209.80621
40351,105.871895
40352,207.64194
40353,196.46626
40354,225.27402
40355,126.80466
40356,689.31995
40357,177.06989
40358,175.67352
40359,186.35193
40360,150.95847
40361,425.34677
40362,193.61148
40363,196.05615
40364,155.78566
40365,185.58067
40366,382.21494
40367,107.859726
40368,246.107
40369,204.7684
40370,302.6394
40371,116.98915
40372,261.28015
40373,279.25577
40374,231.548
40375,410.83362
40376,229.16008
40377,245.68481
40378,154.67522
40379,174.47961
40380,338.30325
40381,557.0729
40382,120.76518
40383,158.18452
40384,188.54672
40385,134.98424
40386,291.33398
40387,109.761566
40388,567.4637
40389,195.49908
40390,622.7214
40391,381.4032
40392,287.8165
40393,184.23766
40394,212.84563
40395,112.4339
40396,261.60425
40397,70.526924
40398,219.90594
40399,162.15488
40400,314.9412
40401,191.58556
40402,424.5382
40403,194.30647
40404,452.6538
40405,163.9809
40406,369.25314
40407,181.45801
40408,436.51144
40409,235.78592
40410,177.55002
40411,109.513664
40412,251.85324
40413,114.86986
40414,390.85858
40415,172.63365
40416,310.04935
40417,143.56409
40418,253.12628
40419,102.66794
40420,202.13551
40421,143.03297
40422,132.29596
40423,594.3141
40424,189.46071
40425,332.76678
40426,362.3734
40427,237.63644
40428,183.40668
40429,264.06512
40430,400.63013
40431,151.33311
40432,193.91275
40433,207.33713
40434,178.5647
40435,241.60558
40436,173.73898
40437,198.39592
40438,225.92264
40439,139.2064
40440,785.9853
40441,854.27936
40442,238.59546
40443,340.82635
40444,153.02098
40445,163.66519
40446,560.5112
40447,104.94206
40448,292.5886
40449,167.13501
40450,388.56183
40451,457.23898
40452,271.6871
40453,123.8727
40454,181.3533
40455,163.85712
40456,149.70468
40457,189.47415
40458,260.94894
40459,173.19492
40460,186.65413
40461,466.9383
40462,236.21457
40463,155.01907
40464,248.86786
40465,105.56459
40466,266.1818
40467,234.58919
40468,226.06108
40469,174.23438
40470,162.93268
40471,491.79147
40472,302.5783
40473,89.63753
40474,286.37585
40475,371.40588
40476,163.09573
40477,240.95053
40478,182.3858
40479,205.6984
40480,863.1356
40481,226.45032
40482,77.972115
40483,182.35059
40484,178.01558
40485,422.12048
40486,156.01909
40487,324.38882
40488,210.68134
40489,109.87036
40490,325.6625
40491,229.43164
40492,424.74768
40493,324.73935
40494,267.59894
40495,381.31293
40496,379.70026
40497,143.72507
40498,272.01627
40499,200.41394
40500,306.36923
40501,417.97342
40502,230.88718
40503,288.3632
40504,148.38002
40505,319.62103
40506,143.1955
40507,219.85402
40508,412.0423
40509,220.90086
40510,106.043205
40511,75.55733
40512,120.006134
40513,184.84334
40514,253.18893
40515,107.81291
40516,165.89699
40517,168.69589
40518,106.30967
40519,320.66156
40520,397.66824
40521,71.499306
40522,131.17763
40523,177.95575
40524,402.5606
40525,248.87572
40526,156.88249
40527,210.39276
40528,167.68484
40529,559.1834
40530,573.4618
40531,150.78554
40532,378.50348
40533,84.07721
40534,262.29276
40535,128.08403
40536,212.61163
40537,176.32695
40538,173.23602
40539,140.47076
40540,130.11218
40541,134.9989
40542,188.42917
40543,204.36787
40544,312.05096
40545,197.81213
40546,272.32394
40547,235.11394
40548,190.80666
40549,165.05475
40550,401.54486
40551,225.82214
40552,93.71328
40553,247.80638
40554,122.63818
40555,161.9918
40556,169.3032
40557,248.60028
40558,163.83424
40559,411.63895
40560,178.65
40561,108.30643
40562,733.66235
40563,195.02563
40564,153.27855
40565,161.34816
40566,129.23672
40567,126.479095
40568,253.1115
40569,504.61197
40570,505.5734
40571,277.04324
40572,395.33347
40573,243.52304
40574,221.76352
40575,165.28398
40576,242.7403
40577,455.17288
40578,250.50467
40579,644.23926
40580,249.30312
40581,344.06946
40582,352.1247
40583,244.9457
40584,218.25626
40585,318.63202
40586,247.83604
40587,357.0197
40588,225.5557
40589,144.23062
40590,230.86517
40591,276.11
40592,166.67448
40593,277.6838
40594,205.7807
40595,135.6722
40596,352.1119
40597,121.08267
40598,528.29297
40599,308.57294
40600,160.03659
40601,510.8677
40602,132.1126
40603,135.69241
40604,291.87424
40605,393.4748
40606,410.17313
40607,173.61272
40608,215.86382
40609,151.91919
40610,578.6408
40611,153.84744
40612,137.99696
40613,236.09944
40614,760.8556
40615,183.92523
40616,176.08292
40617,185.06323
40618,168.86694
40619,262.5965
40620,136.37386
40621,417.16406
40622,128.46869
40623,475.4141
40624,117.23702
40625,190.35593
40626,282.14532
40627,138.87674
40628,119.50121
40629,227.75935
40630,370.82388
40631,556.69354
40632,211.17621
40633,222.06348
40634,178.74254
40635,271.46915
40636,154.72081
40637,116.47526
40638,160.77438
40639,161.0711
40640,130.24028
40641,194.36739
40642,232.11678
40643,181.07318
40644,229.50473
40645,672.9625
40646,255.98787
40647,188.96114
40648,183.19058
40649,61.323112
40650,164.05652
40651,246.59328
40652,165.09372
40653,514.98
40654,91.78606
40655,276.9156
40656,206.98694
40657,272.04584
40658,107.2305
40659,273.26654
40660,153.48813
40661,195.56328
40662,177.5318
40663,184.59166
40664,128.4514
40665,121.77563
40666,166.97426
40667,154.91347
40668,134.286
40669,203.41003
40670,235.96098
40671,365.2292
40672,187.47144
40673,293.80908
40674,133.00769
40675,129.14684
40676,353.73102
40677,630.7098
40678,243.33981
40679,251.68341
40680,410.54956
40681,149.43782
40682,218.46262
40683,94.840836
40684,239.12868
40685,146.62315
40686,266.50647
40687,103.02402
40688,255.07375
40689,482.53848
40690,191.32814
40691,181.04749
40692,302.8287
40693,185.03424
40694,89.03147
40695,199.7918
40696,259.1377
40697,389.33032
40698,125.15057
40699,512.72876
40700,196.81195
40701,214.3055
40702,169.87814
40703,204.66049
40704,900.5481
40705,343.13184
40706,222.56384
40707,318.82993
40708,184.74765
40709,143.53287
40710,217.06845
40711,240.04736
40712,167.59552
40713,417.36932
40714,149.18616
40715,148.83774
40716,132.69023
40717,166.65074
40718,344.02307
40719,261.72638
40720,492.8717
40721,770.8174
40722,225.24046
40723,159.87158
40724,124.22236
40725,182.42175
40726,278.9455
40727,209.5624
40728,195.59018
40729,347.2958
40730,317.97232
40731,239.01558
40732,349.35895
40733,402.87573
40734,288.51584
40735,195.5213
40736,200.26955
40737,215.93509
40738,139.54726
40739,401.49228
40740,95.553055
40741,332.4645
40742,183.9397
40743,799.1225
40744,223.97256
40745,138.57478
40746,173.56976
40747,204.37022
40748,241.05774
40749,110.56094
40750,247.80234
40751,237.5492
40752,192.45837
40753,258.63495
40754,160.37367
40755,472.26706
40756,247.67769
40757,283.04068
40758,293.54547
40759,643.4103
40760,716.205
40761,167.5485
40762,102.55436
40763,158.2499
40764,252.59258
40765,206.9447
40766,217.80069
40767,348.32605
40768,248.24562
40769,116.078156
40770,204.7474
40771,544.003
40772,258.3134
40773,133.01665
40774,247.57394
40775,104.16188
40776,181.41339
40777,378.89908
40778,271.96408
40779,87.86753
40780,272.20523
40781,250.32256
40782,182.13475
40783,158.79567
40784,150.52888
40785,108.67116
40786,324.03027
40787,159.56358
40788,275.98355
40789,136.60751
40790,191.21207
40791,313.1484
40792,173.90671
40793,194.68504
40794,623.0284
40795,265.4624
40796,129.47356
40797,144.51088
40798,309.2758
40799,729.2206
40800,169.37103
40801,306.382
40802,257.38766
40803,198.6488
40804,341.9372
40805,105.4052
40806,219.38736
40807,131.60204
40808,151.42807
40809,204.98476
40810,126.515816
40811,252.25047
40812,162.27075
40813,252.99242
40814,302.91144
40815,183.50897
40816,733.3559
40817,140.1063
40818,186.78714
40819,88.732056
40820,199.76595
40821,274.00186
40822,184.86505
40823,119.95825
40824,346.76013
40825,223.7757
40826,100.84011
40827,178.53635
40828,165.16525
40829,221.63492
40830,87.18083
40831,343.16992
40832,256.9986
40833,253.8646
40834,157.04903
40835,258.4034
40836,307.68674
40837,698.9242
40838,174.3437
40839,450.28528
40840,234.489
40841,120.57796
40842,145.75328
40843,280.43005
40844,692.0099
40845,580.6504
40846,123.92535
40847,203.6765
40848,145.496
40849,185.27132
40850,583.01514
40851,352.74188
40852,93.91189
40853,137.92625
40854,138.20325
40855,328.3106
40856,307.6021
40857,234.60727
40858,230.93272
40859,119.034515
40860,149.9005
40861,252.27765
40862,242.9205
40863,130.45103
40864,167.21906
40865,179.6474
40866,296.07935
40867,571.63434
40868,222.73512
40869,247.33736
40870,127.2245
40871,184.55759
40872,208.47662
40873,94.27669
40874,169.38776
40875,181.3333
40876,310.4869
40877,215.75124
40878,141.02812
40879,210.90585
40880,148.12062
40881,466.7498
40882,259.64267
40883,284.4107
40884,213.94728
40885,125.662315
40886,1253.1567
40887,217.46353
40888,144.67166
40889,190.61615
40890,140.58496
40891,176.70363
40892,260.4054
40893,384.03925
40894,251.21431
40895,300.65094
40896,465.54825
40897,360.8025
40898,175.23515
40899,145.87216
40900,137.60791
40901,311.06506
40902,204.83307
40903,361.7431
40904,169.95622
40905,200.10876
40906,150.80594
40907,136.08379
40908,240.77534
40909,1020.8475
40910,297.98535
40911,281.0022
40912,151.6626
40913,279.3754
40914,215.0335
40915,347.60352
40916,354.73227
40917,205.53238
40918,155.53952
40919,354.7253
40920,268.8399
40921,219.83453
40922,189.14891
40923,99.49777
40924,257.9627
40925,110.89194
40926,203.58058
40927,300.98538
40928,248.97011
40929,117.20686
40930,238.21498
40931,225.88293
40932,169.08473
40933,160.25383
40934,853.97473
40935,79.43476
40936,317.34036
40937,491.73178
40938,299.3719
40939,383.5204
40940,216.77968
40941,311.95724
40942,105.04982
40943,106.91265
40944,348.646
40945,311.88113
40946,146.58255
40947,200.60872
40948,110.89263
40949,170.46843
40950,247.29533
40951,116.526634
40952,126.06053
40953,363.8955
40954,244.98169
40955,205.02327
40956,260.6149
40957,233.92351
40958,91.16382
40959,304.3709
40960,485.47467
40961,270.57413
40962,253.60234
40963,141.22723
40964,158.23334
40965,247.34648
40966,119.20818
40967,252.1942
40968,158.50327
40969,447.91174
40970,127.17193
40971,239.66171
40972,221.30893
40973,181.95068
40974,678.30066
40975,207.0402
40976,229.06166
40977,256.32178
40978,148.6227
40979,340.659
40980,163.36191
40981,323.31287
40982,215.80457
40983,143.58353
40984,224.4126
40985,252.3877
40986,152.2954
40987,204.55
40988,72.475204
40989,297.68726
40990,146.08247
40991,218.61316
40992,315.47223
40993,298.47134
40994,160.81526
40995,315.58453
40996,233.51433
40997,183.63095
40998,192.72977
40999,163.30942
41000,237.85059
41001,85.95309
41002,349.7466
41003,89.864456
41004,129.76006
41005,331.87003
41006,215.7471
41007,178.61633
41008,151.38927
41009,812.7211
41010,271.35754
41011,116.96153
41012,603.86426
41013,129.27914
41014,161.05911
41015,147.64072
41016,662.9217
41017,218.12456
41018,223.97438
41019,168.78702
41020,270.20288
41021,101.63136
41022,134.83823
41023,168.7408
41024,564.28467
41025,364.0965
41026,263.70984
41027,148.82695
41028,167.67464
41029,221.13303
41030,106.215614
41031,90.2955
41032,353.27917
41033,286.02896
41034,402.7163
41035,190.20314
41036,381.19592
41037,174.99867
41038,731.7731
41039,158.24055
41040,256.2528
41041,248.26558
41042,180.39569
41043,170.57344
41044,411.2635
41045,996.7743
41046,237.57933
41047,203.98534
41048,405.08878
41049,168.36606
41050,114.339836
41051,194.81497
41052,194.0391
41053,185.85695
41054,380.15326
41055,121.768776
41056,370.0745
41057,395.5934
41058,200.63525
41059,139.46498
41060,197.29132
41061,221.45558
41062,188.60504
41063,551.25616
41064,159.27513
41065,168.93517
41066,391.57245
41067,365.7947
41068,164.13115
41069,208.71428
41070,177.09206
41071,245.67847
41072,300.17923
41073,128.25095
41074,244.83008
41075,189.151
41076,145.52478
41077,291.10938
41078,172.86703
41079,523.497
41080,392.2443
41081,171.70535
41082,102.42724
41083,262.4447
41084,299.83475
41085,332.0007
41086,137.72794
41087,237.41147
41088,155.24466
41089,139.78644
41090,347.89188
41091,561.5352
41092,182.33667
41093,288.48218
41094,117.70041
41095,157.86385
41096,273.87784
41097,98.14201
41098,124.30747
41099,481.2506
41100,189.54164
41101,218.28082
41102,238.68642
41103,250.93593
41104,316.74573
41105,373.40024
41106,264.49826
41107,138.97328
41108,175.47878
41109,1047.2634
41110,396.81638
41111,93.09836
41112,833.94507
41113,152.36295
41114,502.35556
41115,231.46608
41116,137.50214
41117,201.78827
41118,246.38747
41119,195.33527
41120,265.57172
41121,98.7234
41122,142.40099
41123,141.58476
41124,315.98816
41125,318.12125
41126,183.97472
41127,92.23662
41128,159.86038
41129,765.1463
41130,183.7229
41131,349.5859
41132,184.4884
41133,124.05593
41134,375.62738
41135,114.260605
41136,395.87793
41137,266.76758
41138,153.577
41139,329.68713
41140,103.418465
41141,162.69116
41142,216.95535
41143,349.9129
41144,149.98528
41145,139.26566
41146,170.13158
41147,293.07184
41148,190.15182
41149,542.1636
41150,107.65219
41151,165.21921
41152,163.44745
41153,274.91592
41154,272.00586
41155,158.74759
41156,437.97717
41157,191.30759
41158,127.285416
41159,299.69003
41160,306.41525
41161,166.63203
41162,584.47736
41163,170.45828
41164,142.21649
41165,182.3588
41166,608.59576
41167,286.7525
41168,566.0608
41169,206.37108
41170,743.281
41171,142.6095
41172,134.18475
41173,391.8172
41174,173.06854
41175,151.73773
41176,296.68442
41177,252.6095
41178,224.4743
41179,179.64154
41180,129.08714
41181,298.21414
41182,204.95941
41183,274.71298
41184,345.49997
41185,155.9259
41186,236.17317
41187,480.24976
41188,667.6096
41189,385.20596
41190,147.1591
41191,259.80255
41192,656.1618
41193,125.66696
41194,291.26654
41195,225.34373
41196,292.20807
41197,299.95786
41198,182.00356
41199,206.74599
41200,193.0776
41201,239.56854
41202,841.1427
41203,155.84212
41204,155.41066
41205,266.16254
41206,1209.284
41207,197.04251
41208,156.26111
41209,115.531265
41210,178.03957
41211,231.85326
41212,128.45554
41213,196.00175
41214,145.78764
41215,197.094
41216,154.11238
41217,339.82428
41218,147.13396
41219,188.06361
41220,127.206406
41221,253.09926
41222,184.60812
41223,309.09964
41224,558.1866
41225,416.96375
41226,334.079
41227,144.35706
41228,128.52408
41229,220.1473
41230,182.55878
41231,133.87082
41232,303.2068
41233,737.14325
41234,206.10733
41235,438.28183
41236,239.66263
41237,380.61334
41238,219.0359
41239,202.28328
41240,163.50015
41241,285.57028
41242,222.72617
41243,136.69081
41244,230.72523
41245,184.6553
41246,165.34306
41247,140.39429
41248,168.04697
41249,415.95987
41250,274.82108
41251,140.73404
41252,423.0488
41253,579.94495
41254,105.84336
41255,179.6548
41256,198.41484
41257,296.20346
41258,347.30975
41259,263.97717
41260,330.70245
41261,298.59445
41262,132.97389
41263,1030.0156
41264,497.64078
41265,151.92532
41266,121.57919
41267,248.97905
41268,166.13982
41269,171.27823
41270,133.48813
41271,202.2008
41272,534.86316
41273,290.24887
41274,92.1064
41275,441.99112
41276,559.7034
41277,130.78102
41278,226.40683
41279,204.71237
41280,151.514
41281,137.11429
41282,124.93193
41283,162.99342
41284,165.10085
41285,139.90431
41286,188.08002
41287,120.05761
41288,250.72818
41289,426.17664
41290,222.8746
41291,400.32593
41292,359.68097
41293,134.91371
41294,424.9093
41295,232.87311
41296,103.927864
41297,158.19781
41298,394.11713
41299,366.64465
41300,124.68932
41301,406.98425
41302,209.28645
41303,251.40886
41304,235.22498
41305,135.79614
41306,147.70387
41307,534.7694
41308,151.85255
41309,283.32227
41310,454.24265
41311,116.04539
41312,278.22333
41313,829.974
41314,353.47943
41315,105.74457
41316,98.09461
41317,321.3982
41318,176.09415
41319,144.06686
41320,162.16809
41321,412.26413
41322,165.1456
41323,242.02632
41324,292.94385
41325,253.27003
41326,249.69897
41327,352.33392
41328,156.32869
41329,291.7325
41330,483.04736
41331,463.39905
41332,326.21924
41333,137.44576
41334,879.55334
41335,208.43936
41336,271.4646
41337,700.6026
41338,402.2926
41339,684.5853
41340,333.28378
41341,267.70166
41342,376.24225
41343,275.1692
41344,205.80595
41345,412.98404
41346,183.13174
41347,103.2968
41348,222.55661
41349,472.56958
41350,235.99884
41351,221.57516
41352,266.3955
41353,278.82593
41354,534.99194
41355,238.84363
41356,780.30005
41357,195.34857
41358,629.3434
41359,196.02562
41360,296.11108
41361,123.838524
41362,239.22557
41363,290.5957
41364,251.5461
41365,122.888885
41366,167.94623
41367,420.45544
41368,254.00792
41369,235.62202
41370,78.36393
41371,126.21336
41372,194.85344
41373,702.31055
41374,268.56073
41375,363.72467
41376,173.16327
41377,253.14761
41378,298.11255
41379,200.7092
41380,194.4289
41381,168.92787
41382,1119.4021
41383,157.24034
41384,361.88168
41385,262.93494
41386,263.6316
41387,322.90842
41388,204.03763
41389,168.4357
41390,469.75504
41391,659.4075
41392,298.54218
41393,125.73741
41394,199.74153
41395,196.87082
41396,187.19556
41397,155.79156
41398,222.14645
41399,128.92554
41400,279.10626
41401,146.16736
41402,146.23349
41403,243.08852
41404,439.42847
41405,110.60383
41406,133.3892
41407,207.57687
41408,156.96172
41409,143.64621
41410,273.18234
41411,192.22577
41412,237.18864
41413,530.0023
41414,202.60245
41415,151.90935
41416,272.65387
41417,253.53085
41418,396.39548
41419,185.73297
41420,202.96333
41421,191.45235
41422,137.13602
41423,488.9314
41424,234.8215
41425,106.71416
41426,1245.2103
41427,471.7657
41428,152.95299
41429,169.71696
41430,144.54675
41431,150.38141
41432,341.39993
41433,124.04138
41434,268.80698
41435,208.25299
41436,344.78857
41437,143.9798
41438,908.20496
41439,112.80197
41440,119.278366
41441,64.107124
41442,204.55843
41443,162.69943
41444,208.4131
41445,196.90535
41446,313.59784
41447,368.8413
41448,440.37372
41449,131.00322
41450,913.9628
41451,540.1267
41452,287.9377
41453,97.02109
41454,121.87226
41455,137.84732
41456,328.13855
41457,243.05453
41458,206.57132
41459,371.46875
41460,134.30942
41461,159.43364
41462,154.95987
41463,215.24734
41464,123.64224
41465,118.47843
41466,223.70088
41467,279.30255
41468,225.7126
41469,209.2235
41470,195.83942
41471,200.4466
41472,169.35933
41473,247.2919
41474,376.02914
41475,933.7705
41476,123.58799
41477,466.54486
41478,379.78613
41479,1091.6344
41480,553.6866
41481,239.48218
41482,1144.1093
41483,295.49475
41484,461.9661
41485,425.42688
41486,156.28032
41487,159.90826
41488,400.59375
41489,574.10864
41490,276.438
41491,395.45065
41492,374.97333
41493,231.85426
41494,431.4027
41495,170.50212
41496,104.97657
41497,107.94946
41498,607.62274
41499,400.48172
41500,298.19644
41501,295.2887
41502,104.53376
41503,655.5833
41504,173.76357
41505,107.520775
41506,129.77003
41507,329.3275
41508,205.18994
41509,154.471
41510,195.07051
41511,401.53412
41512,130.77525
41513,139.21912
41514,131.28601
41515,92.78587
41516,166.01251
41517,332.24103
41518,135.59018
41519,288.15988
41520,465.53934
41521,199.04532
41522,106.791435
41523,358.8128
41524,227.63155
41525,158.82112
41526,126.16557
41527,145.05754
41528,223.0678
41529,221.50607
41530,217.63068
41531,175.31021
41532,133.47197
41533,205.69307
41534,738.21014
41535,146.92326
41536,106.70722
41537,252.7843
41538,252.48099
41539,307.80438
41540,266.48172
41541,254.48222
41542,200.64708
41543,438.91803
41544,139.50624
41545,285.28333
41546,157.66255
41547,350.4868
41548,142.32108
41549,215.5405
41550,160.66348
41551,357.22565
41552,391.36472
41553,443.567
41554,324.32196
41555,902.17236
41556,436.6097
41557,205.05902
41558,140.70113
41559,193.95087
41560,615.6274
41561,536.903
41562,115.69314
41563,111.51144
41564,149.72984
41565,106.892426
41566,303.19226
41567,124.88912
41568,348.1943
41569,166.63356
41570,243.10587
41571,123.05535
41572,567.6464
41573,201.09671
41574,266.17706
41575,172.43687
41576,127.78984
41577,285.68112
41578,199.86658
41579,128.69725
41580,551.0361
41581,445.88025
41582,300.20132
41583,146.38696
41584,266.64285
41585,503.0271
41586,135.48978
41587,688.4541
41588,247.78929
41589,282.49957
41590,279.41364
41591,337.85797
41592,443.1121
41593,280.17508
41594,235.5805
41595,788.0963
41596,278.78494
41597,121.26088
41598,173.1142
41599,97.00576
41600,289.1163
41601,286.72192
41602,448.1766
41603,845.377
41604,302.82407
41605,277.6353
41606,220.89865
41607,177.89047
41608,155.8069
41609,142.09416
41610,162.90407
41611,128.56367
41612,460.20206
41613,251.7908
41614,235.76729
41615,194.24557
41616,164.75058
41617,310.27148
41618,187.47495
41619,350.91025
41620,267.9488
41621,461.6375
41622,169.87871
41623,465.7556
41624,182.12018
41625,208.2046
41626,146.23517
41627,442.53918
41628,219.40532
41629,136.83362
41630,179.2185
41631,91.99405
41632,390.82382
41633,193.77246
41634,246.76903
41635,335.35663
41636,170.2786
41637,224.80225
41638,154.16898
41639,185.98262
41640,265.8907
41641,201.17497
41642,778.83203
41643,902.7273
41644,282.32684
41645,261.04312
41646,288.02686
41647,127.91125
41648,215.75516
41649,167.21674
41650,123.728035
41651,457.12408
41652,273.18796
41653,258.9305
41654,630.15906
41655,162.02841
41656,392.606
41657,171.19446
41658,543.1964
41659,141.14601
41660,216.58734
41661,125.74871
41662,129.56186
41663,365.2124
41664,567.4442
41665,232.20416
41666,149.9138
41667,60.969967
41668,222.53816
41669,307.60095
41670,369.6142
41671,1306.1323
41672,178.09618
41673,226.76529
41674,218.07608
41675,262.46304
41676,144.1695
41677,455.57852
41678,185.08223
41679,218.86516
41680,115.85561
41681,134.00504
41682,99.289055
41683,189.56009
41684,522.2298
41685,118.35703
41686,289.7137
41687,419.99527
41688,212.79395
41689,154.59767
41690,155.71211
41691,954.5978
41692,428.38547
41693,222.73608
41694,110.71494
41695,271.09302
41696,1116.0509
41697,172.69327
41698,496.2323
41699,212.82932
41700,267.11356
41701,65.34308
41702,206.41678
41703,480.77853
41704,74.14556
41705,177.0676
41706,74.00584
41707,352.0355
41708,302.4048
41709,219.32693
41710,238.33763
41711,297.07773
41712,243.44109
41713,604.1874
41714,110.80735
41715,78.43075
41716,191.57205
41717,245.28085
41718,265.7107
41719,175.625
41720,281.91565
41721,226.40347
41722,111.881744
41723,211.89403
41724,129.4748
41725,106.31453
41726,199.48956
41727,156.8277
41728,281.92615
41729,171.64525
41730,267.98575
41731,127.04957
41732,293.63763
41733,129.83539
41734,506.2374
41735,238.0786
41736,205.12674
41737,207.99802
41738,172.40976
41739,309.43933
41740,253.07623
41741,222.97295
41742,252.22403
41743,455.29623
41744,154.83951
41745,450.29257
41746,825.5925
41747,191.52798
41748,208.19443
41749,184.83768
41750,147.49966
41751,233.18456
41752,225.74591
41753,162.09459
41754,178.2998
41755,334.24313
41756,66.162605
41757,128.95465
41758,310.43774
41759,117.30345
41760,438.83475
41761,1116.7574
41762,206.64873
41763,657.1223
41764,210.49014
41765,391.58218
41766,222.3089
41767,603.09924
41768,685.01404
41769,400.38275
41770,331.81735
41771,197.42921
41772,387.62152
41773,215.21115
41774,327.15408
41775,217.88333
41776,417.1264
41777,115.57211
41778,394.29974
41779,292.5757
41780,187.86026
41781,232.90009
41782,130.23666
41783,468.67075
41784,129.77357
41785,276.35254
41786,543.70184
41787,260.3107
41788,266.07785
41789,160.34874
41790,228.36261
41791,493.013
41792,103.87494
41793,102.15039
41794,312.06024
41795,228.32957
41796,135.16216
41797,176.13672
41798,406.7143
41799,132.25764
41800,267.1596
41801,118.27772
41802,168.73627
41803,227.18729
41804,206.12323
41805,184.05746
41806,341.7013
41807,205.83278
41808,225.22525
41809,130.41144
41810,276.41367
41811,133.42107
41812,333.1585
41813,165.44978
41814,120.69768
41815,97.671616
41816,194.9948
41817,96.260185
41818,325.9818
41819,111.98934
41820,353.33374
41821,266.5589
41822,268.22736
41823,215.57086
41824,196.1368
41825,508.13428
41826,293.90158
41827,116.48074
41828,356.51886
41829,132.34752
41830,207.23474
41831,180.1756
41832,194.96582
41833,221.80516
41834,192.6701
41835,171.0994
41836,159.1277
41837,437.12457
41838,826.1039
41839,1516.2649
41840,447.714
41841,204.6092
41842,322.39682
41843,152.72229
41844,132.95212
41845,198.51718
41846,210.77483
41847,209.2277
41848,142.10214
41849,146.43124
41850,140.79054
41851,860.97626
41852,245.238
41853,284.529
41854,199.71301
41855,421.55637
41856,259.7456
41857,178.65642
41858,195.33293
41859,141.90378
41860,131.48448
41861,132.92024
41862,297.4683
41863,221.79645
41864,242.3798
41865,106.932
41866,327.8891
41867,238.89189
41868,657.08374
41869,141.69337
41870,434.95953
41871,95.26982
41872,192.51234
41873,327.08038
41874,145.25143
41875,177.99066
41876,327.63843
41877,251.92294
41878,262.7328
41879,654.1669
41880,398.7876
41881,177.72021
41882,187.775
41883,163.59995
41884,342.23724
41885,255.47176
41886,1352.182
41887,323.68564
41888,416.40906
41889,180.54564
41890,187.14395
41891,252.6447
41892,176.4529
41893,124.71492
41894,251.55008
41895,382.03333
41896,337.2
41897,95.64463
41898,257.22336
41899,99.51047
41900,227.9964
41901,583.6395
41902,314.80112
41903,295.93887
41904,119.95894
41905,161.20354
41906,184.71861
41907,734.51166
41908,805.34216
41909,253.97739
